id	sections	english
195:$5D7B	story_and_event_dialogue	Koppa: Sounds fishy.<page><br>How do we even get in?<page><box><delay:1E>Pekeji: Through<br>the Magic Castle.<page><box><delay:1E>Koppa: Huh?<page> Back in there?!<page><br>You've gotta be kidding!<page><box><delay:1E>Koppa: We were lucky<br>someone helped us escape...<page><box>
195:$5DFE	story_and_event_dialogue	???: Hurry... Run...<page><box>
195:$5E0E	story_and_event_dialogue	Koppa: We just escaped<br>from that place!<page><box>
195:$5E2D	story_and_event_dialogue	Koppa: Who'd go back there on<br>purpose? Right, <name>...?
195:$5E49	story_and_event_dialogue	Koppa: Huh?<page><box><delay:1E>Pekeji: Bro?!<page><br>You're not actually...?<page><box><delay:1E>Koppa: You're serious?!<page><box>
195:$5E7C	story_and_event_dialogue	Pekeji: You're up for it, Bro!<page><br>I knew it! That's my bro!<page><box>
195:$5EA4	story_and_event_dialogue	Koppa: Tch...<page><br>Pekeji, you did some<br>scouting, right?<page><box>
195:$5ECC	story_and_event_dialogue	Pekeji: There's a passage<br>behind the Magic Castle.<page><br>It leads to the treasure.<page><box>Koppa: What's the holdup?<page><box>Pekeji: The padlock<br>on the gate.<page><box>Pekeji: I haven't been<br>able to get it off.<page><box>Koppa: When do we go?<page><box>Pekeji: Tonight, at<br>the Hour of Bufu.<page><box><delay:3C>Koppa: Fine. Let's do this!<page><box>
195:$5F91	story_and_event_dialogue	Pekeji: Huh?<page><box>
195:$5F9C	story_and_event_dialogue	Koppa: What's wrong?<page><box>
195:$5FA9	story_and_event_dialogue	Pekeji: The padlock's broken!<page><br>But it was so sturdy...<page><br>Who could have done this?<page><box>Koppa: Maybe it was old<br>and broke on its own.<page><box>Koppa: Either way, we got<br>lucky. Let's get inside.<page><box>
195:$6028	story_and_event_dialogue	???: <name>?!...<page><box>
195:$6035	story_and_event_dialogue	Pekeji: ...Just as I thought.<page><box>
195:$6044	story_and_event_dialogue	Koppa: What's wrong, Pekeji?<page><box>
195:$6059	story_and_event_dialogue	Pekeji: Just as I thought.<br>This is a Mystery Dungeon.<page><box>Pekeji: This place is<br>crawling with monsters.<page><box>Pekeji: If you collapse,<br>they'll take everything you've<br>got and throw you out...<page><box>Pekeji: Let's be careful, Bro!<page><box>
195:$60C4	story_and_event_dialogue	Pekeji: Waaah!<page><box>
195:$60D5	story_and_event_dialogue	Pekeji: Ow, ow, ow...<page><box>Koppa: Hey! Are you okay?<page><box>Pekeji: Y-Yeah. I'm fine.<page><br>My leg's just a little numb...<br>Ow... What lousy timing.<page><box>Koppa: What do we do now?<page><box>Pekeji: No choice, Bro.<br>You two will have<br>to go on without me.<page><box>Pekeji: I'll catch up once<br>I've rested a little...<page><box>Koppa: We'll meet at the<br>treasure, then. Got it.<page><box>
195:$61B1	story_and_event_dialogue	Sachi: Are you okay...?<page>
195:$61C1	story_and_event_dialogue	Koppa: Oh! You're awake!<page><box>
195:$61D1	story_and_event_dialogue	Sachi: You really scared me.<page><box>Sachi: You were both<br>lying unconscious at<br>the town entrance.<page><box>Koppa: Looks like some<br>townspeople carried us here.<page><box>Koppa: Actually, I just<br>woke up myself, so I only<br>found out a minute ago...<page><box>Sachi: Well, you both<br>seem okay, at least...<page><box>
195:$6274	story_and_event_dialogue	Sachi: What exactly<br>were you two doing?<page><box>
195:$6290	story_and_event_dialogue	Koppa: Huh?<page><br>Uh, well...<page><box>Koppa: Um... What was it?<page><br>M-Maybe five-in-a-row?<page><box>Sachi: You passed out playing<br>five-in-a-row in the desert?<page><br>That's weird.<page><box>Sachi: And where's Pekeji?<page><br>Wasn't he with you?<page><box>Koppa: Huh? Pekeji?<page><box>
195:$631B	story_and_event_dialogue	Koppa: ...O-Oh, you're right.<br>W-Where could he have gone?<page><box>Koppa: Thanks! Bye!<br><name>! Come with me!
195:$635F	story_and_event_dialogue	Sachi: Something's fishy...<page>
195:$6370	story_and_event_dialogue	Koppa: Pant, pant...<br>Man, that scared me!<page><box>Koppa: She caught me off<br>guard, so I blurted out a lie.<page><box>Koppa: But it looks<br>like Pekeji is still<br>under the Magic Castle.<page><box>Koppa: Let's wait for the<br>right time, then head back<br>under the Magic Castle.<page><box>
195:$640C	story_and_event_dialogue	Koppa: <name>, wait a sec.<page><box>Koppa: If we leave now,<br>we'll draw attention.<page><box>Koppa: Let's wait<br>until night, then go.<page><box>
195:$645A	story_and_event_dialogue	Koppa: No one's around now.<br>Let's go.<page><box>
195:$64A3	story_and_event_dialogue	Pekeji: Brooo!<page><box>
195:$64B3	story_and_event_dialogue	Pekeji: Huff, huff...<page><br>You just got here too, Bro?<br>Perfect timing.<page><box>
195:$64DD	story_and_event_dialogue	Pekeji: This is it.<br>No doubt about it.<page><box>Pekeji: This is where the<br>treasure is, Bro.<page><box>
195:$6509	story_and_event_dialogue	Pekeji: Is that<br>the treasure...?<page> Maybe?<page><box>Koppa: It's just a<br>creepy statue sitting<br>there all alone...<page><box><delay:1E>Pekeji: But look around.<br>That statue's the<br>only thing here...<page><box>Pekeji: It has to<br>be the treasure.<page><box>
195:$658A	story_and_event_dialogue	???: Don't take it...<page><box>
195:$6598	story_and_event_dialogue	Koppa: <name>! That girl!<page><box>
195:$65A8	story_and_event_dialogue	Pekeji: ...<page><br>Forget it. Just take it!<page><box>
195:$65BE	story_and_event_dialogue	Pekeji: W-Whoa! I-It's shaking!<page><box>
195:$65D2	story_and_event_dialogue	Koppa: Hurry! Get outside!<page><box>
195:$65E2	story_and_event_dialogue	Pekeji: Yes! There's the exit!
195:$65F5	story_and_event_dialogue	<box>
195:$65F7	story_and_event_dialogue	Pekeji: Aagh!
195:$6601	story_and_event_dialogue	Hooded Man: Heh heh...<delay:1E><br>So this is the<br>Evil God Statue.<page><box>Hooded Man: 'When the<br>99th visitor arrives, the<br>seal shall be broken...'<page><box>Hooded Man: So the<br>legend was true.<page><box>
195:$6674	story_and_event_dialogue	Pekeji: Y-You?!<page><box>
195:$6684	story_and_event_dialogue	Hooded Man: Well done.<page><br>I have no more use for you.<page><box>
195:$66A9	story_and_event_dialogue	Pekeji: Y-You tricked me!
195:$66BA	story_and_event_dialogue	Pekeji: Ugh...<page><box><delay:1E>Hooded Man: Heh heh.<br>The Lord will be most pleased.<page><br>Ha ha ha ha ha!<page><box>
195:$6705	story_and_event_dialogue	Koppa: <name:00>-<name>!<page> Pekeji!<page><box>
195:$671A	story_and_event_dialogue	Pekeji: Ugh...<page><box>
195:$6728	story_and_event_dialogue	Koppa: Pekeji!<page> Hang in there!<page>
195:$673C	story_and_event_dialogue	<box>
195:$676A	story_and_event_dialogue	Pekeji: Ugh...<page><box>
195:$6777	story_and_event_dialogue	Pekeji: Wh-What...?<page><box><delay:1E>Sachi: You were unconscious.<page><box>
195:$679D	story_and_event_dialogue	Sachi: And you two...<page><br>Just what did you do?<page><box><delay:1E>Koppa: That's what<br>we'd like to know.<page><box>
195:$67DF	story_and_event_dialogue	Koppa: Hey, Pekeji!<page><box><delay:1E>Pekeji: ...<page> This is all his fault.<page><box>Pekeji: He lured me in with<br>talk of treasure, then<br>betrayed me in the end.<page><box>Pekeji: That hooded guy...<page><box>
195:$6854	story_and_event_dialogue	Oro: A hooded man?<page><br>Could that have been Zagan...?<page><box><delay:1E>Koppa: Zagan?<page><box>
195:$688C	story_and_event_dialogue	Sachi: He's the Lord's<br>chief retainer.<page> But why would<br>someone like him...?<page><box>
195:$68BA	story_and_event_dialogue	Nuwanko: Hey! Big trouble!!<page><box>Nuwanko: The desert...<page><br>It suddenly spread all<br>the way around town!<page><box>
195:$6904	story_and_event_dialogue	Oro: Suddenly...?<page><br>Why?!<page><box><delay:1E>Wanda: No idea...<page><box>Wanda: But at this rate,<br>before long even Ilpa will<br>be swallowed by the desert...<page><box>
195:$694F	story_and_event_dialogue	Oro: All right! Let's<br>go take a look!<page><box>
195:$6961	story_and_event_dialogue	Sachi: What's going on...?<page><br>The desert has never<br>suddenly spread before...<page><box>
195:$6996	story_and_event_dialogue	Pekeji: C-Could taking that<br>statue be what caused this...?<page><box><delay:1E>Koppa: No way...<page><br>It must be a coincidence.<page><box><delay:1E>Pekeji: But that hooded guy...<page><br>Didn't he say something about<br>'the seal being broken'?<page><box>Pekeji: And I saw that...<br>before I took the statue...<page>
195:$6A3C	story_and_event_dialogue	???: Don't take it...<page>
195:$6A49	story_and_event_dialogue	Pekeji: ...But I took it anyway.<page><br>And then this happened...<page><box><delay:1E>Pekeji: We never should've<br>taken that thing!!<page><box>Pekeji: We have to get it back<br>fast, or this town will be<br>swallowed by the desert too!!<page><box>
195:$6AC0	story_and_event_dialogue	Koppa: <name>!<page><box>
195:$6ACC	story_and_event_dialogue	Sachi: Zagan is inside<br>the Magic Castle...<page><br>In the eastern keep.<page><box>
195:$6AF4	story_and_event_dialogue	Pekeji: B-Bro! I'm coming too!
195:$6B07	story_and_event_dialogue	Pekeji: Ugh... It hurts...<page><box>
195:$6B19	story_and_event_dialogue	Sachi: No, you can't.<page><br>You haven't fully<br>recovered yet...<page><box>Sachi: Besides, if you come,<br>things will probably just<br>get complicated again.<page><box>
195:$6B6D	story_and_event_dialogue	Pekeji: Ugh...<br>Sorry, Bro.<page><box>
195:$6B86	story_and_event_dialogue	Sachi: <name>.
195:$6B90	story_and_event_dialogue	Sachi: Catch!<page><box>
195:$6B9B	story_and_event_dialogue	Sachi: I think it'll<br>come in handy...<page> Good luck!<page><box>
195:$6BD2	story_and_event_dialogue	???: Big trouble!!<page><box>
195:$6BE0	story_and_event_dialogue	Nuwanko: Big trouble!!<page><box>
195:$6BF1	story_and_event_dialogue	Mekerere: What happened?<page><br>Weren't you checking<br>the desert with Oro?<page><box>Shizu: Did something else<br>happen to the desert?<page><box>Nuwanko: It's not the desert!<page><br>Something's wrong<br>with the Magic Castle!<page><box>Nuwanko: Everyone,<br>come to the dunes!<page><box>
195:$6C73	story_and_event_dialogue	Mekerere: All right!<page><box>
195:$6C7F	story_and_event_dialogue	Koppa: <name>!<br>Let's go see for ourselves!<page><box>
195:$6C9B	story_and_event_dialogue	Wanda: Hey!<br>Look at the Magic Castle!!<page><box>
195:$6CB4	story_and_event_dialogue	Nuwanko: What in the<br>world is happening?!<page><box>
195:$6CD1	story_and_event_dialogue	Wanda: Is this connected<br>to the spreading desert?!<page><box>
195:$6CF2	story_and_event_dialogue	Koppa: <name>...<page><box>Koppa: It really was the Evil<br>God Statue that caused this...<page><box>
195:$6D1E	story_and_event_dialogue	Koppa: Let's go to<br>the Magic Castle!<page><box>Koppa: We have to get the<br>Evil God Statue back!<page><box>
195:$6D57	story_and_event_dialogue	Lord: At last, I have it!<br>The Evil God Statue!<page><br>Fine work, Zagan!<page><box>Zagan: Yes, my Lord!<page><box>Lord: How is the Princess?<page><box>Zagan: No change<br>in her condition.<page><box>
195:$6DB3	story_and_event_dialogue	Lord: Intruders must never<br>be allowed to escape.<page><box>Zagan: Understood.<br>If you'll excuse me.<page><box>
195:$6DEC	story_and_event_dialogue	Attendant: My Lord...<br>Just what is this statue...?<page><box>Lord: It will make<br>my dream come true...<page><box>Attendant: Your dream...?<page><box>Lord: Heh heh... All that<br>remains is to await the<br>night of the full moon.<page><box>Lord: The day of<br>resurrection draws near...<page><box>
195:$6E7D	story_and_event_dialogue	???: ...That is...<page><br>Yes... I understand...<page><box>Princess: Then...<page><box>???: Shh... Someone is coming.<page><br>We will continue later...<page><box>
195:$6EC1	story_and_event_dialogue	Princess: Who is it?<page><box>
195:$6ECB	story_and_event_dialogue	Zagan: It is Zagan, Princess.<page><box>Princess: Enter...<page><box>
195:$6EF3	story_and_event_dialogue	Princess: What is it?<page><box>Zagan: The Lord summons you.<page><box>Princess: Mother...?<page><box>Zagan: Yes.<page> She asks that you<br>come shortly...<page><box>Princess: Understood.<br>You may go.<page><box>Zagan: ...Princess Ateka.<page><box>Ateka: What is it?<page><box>Zagan: I hear it was<br>you who allowed those<br>people to escape...<page><box>
195:$6FA8	story_and_event_dialogue	Ateka: That is none<br>of your concern.<page><box>Zagan: Oh...?<page><box>Zagan: By the way, how has<br>the Lord been feeling lately?<page><box>
195:$6FF2	story_and_event_dialogue	Ateka: Y-You...<page><box>Ateka: You and the<br>others should know<br>that better than I do!<page><box>Zagan: Heh heh... The Lord's<br>health is most precious...<page><box>Zagan: Be especially<br>careful in your actions.<page><br>Farewell.<page><box>
195:$705F	story_and_event_dialogue	Ateka: Mother...<delay:78><box>
195:$7075	story_and_event_dialogue	Sachi: Are you okay?<page><box>
195:$7083	story_and_event_dialogue	Sachi: <name>!<br>Here, take this!<page><box>
195:$7096	story_and_event_dialogue	Sachi: I know this is<br>hard, but keep going!<page><box>
195:$70C7	story_and_event_dialogue	Koppa: Wait a second...<page><box>Koppa: It's getting<br>hard to breathe...<page><br>I can't go any farther...<page><box>
195:$7106	story_and_event_dialogue	Koppa: Pant, pant... Why now?<page><br>Why would I suddenly<br>feel sick here...?<page><box>
195:$7136	story_and_event_dialogue	Ateka: Ah...!<page><box>
195:$7144	story_and_event_dialogue	Koppa: She may have<br>gone to call someone...<page><box>Koppa: We can't stay<br>here, <name>.<page><box>
195:$7174	story_and_event_dialogue	Ateka: I knew it.<page><box>Ateka: The evil<br>aura got to you.<page><box>Ateka: It's especially strong<br>inside the Magic Castle...<page><box>
195:$71AA	story_and_event_dialogue	Ateka: I'm almost<br>finished, so hold still.<page><box><delay:3C>Koppa: ...That's better.<page><br>I knew you didn't seem<br>like a bad person.<page><box><delay:1E>Ateka: What?<page><box><delay:1E>
195:$7202	story_and_event_dialogue	Koppa: All kinds of rumors<br>are going around Ilpa,<br>but they can't be true.<page><box>Koppa: You helped us<br>escape before too...<page><box>
195:$724F	story_and_event_dialogue	Ateka: Drink this Herb<br>and you'll be all right.<page><box>Ateka: You should be<br>able to move again soon.<page><br>And one more thing...<page><box>
195:$7297	story_and_event_dialogue	Ateka: As soon as you can<br>move, get out of here.<page><box>Ateka: This place is<br>extremely dangerous...<page> Please.<page><box>
195:$72DC	story_and_event_dialogue	Koppa: Ah, wait...
195:$72EA	story_and_event_dialogue	<box>
195:$72EC	story_and_event_dialogue	Koppa: Right... We<br>can't turn back now.<page><box>Koppa: We have to get<br>that statue back somehow.<page><box>
195:$731F	story_and_event_dialogue	Koppa: ...Yeah. I'm okay.<page><br>I can walk again. Let's go.<page><box>
195:$7351	story_and_event_dialogue	Koppa: <name>!<br>Isn't that it over there?<page><box>
195:$7373	story_and_event_dialogue	Koppa: There's no mistake.<page><box>Koppa: That's the statue<br>the hooded man called<br>the Evil God Statue!<page><box>
195:$73A6	story_and_event_dialogue	Koppa: Whoa!
195:$73B0	story_and_event_dialogue	Zagan: I assume you mean<br>me by 'hooded man.' Heh heh.<page><box>
195:$73CF	story_and_event_dialogue	Zagan: You are the<br>ones from before...<page><box><delay:1E>Zagan: I see. You came to<br>reclaim the Evil God Statue.<page><box>
195:$740E	story_and_event_dialogue	Zagan: Oh? You look ready<br>to defeat me if that's what<br>it takes to get it back.<page><box><delay:3C>Zagan: Very well. I'll<br>face you. But heh heh...<page><br>'Hooded man,' you say.<page><box>Zagan: Do you truly believe<br>this pathetic form is<br>my real appearance?!<page><box>Zagan: Behold!<br>My true form!!<br>Wah ha ha ha!!<page><box>
195:$74CA	story_and_event_dialogue	Zagan: Back again? You<br>never learn. Heh heh.<page><box>Zagan: No matter how<br>many times you try, the<br>result will be the same.<page><box>
195:$74FB	story_and_event_dialogue	Zagan: I'll crush you so badly<br>you'll never come back again!!<page><box>
195:$7558	story_and_event_dialogue	Zagan: Grrr...<page><box>
195:$7567	story_and_event_dialogue	Koppa: Hey! Don't<br>you die on us yet!<page><box><delay:1E>Koppa: We have a lot<br>of questions for you!<page><box>
195:$75A5	story_and_event_dialogue	Koppa: What exactly is<br>the Evil God Statue?!<page><box><delay:1E>Koppa: What are you<br>planning to do with it...?<page><box>
195:$75E4	story_and_event_dialogue	Koppa: Whoa!<page><box>
195:$75F0	story_and_event_dialogue	Zagan: Guh...<page><br>M-My Lord... Why?<page><box>
195:$760F	story_and_event_dialogue	Zagan: ...My... Lord...<br>Damn you... Curas...<page><box>
195:$7632	story_and_event_dialogue	Zagan: Graaagh!!<page><box>
195:$7641	story_and_event_dialogue	???: He was not very<br>useful after all.<page><box>
195:$765D	story_and_event_dialogue	Lord: Take my advice.<br>Return the Evil God Statue,<br>and I will let you go.<page><box><delay:1E>
195:$768E	story_and_event_dialogue	Koppa: Like heck<br>we'll return it!<page><box><delay:1E>Lord: Then I have no choice...<page><box><delay:1E>
195:$76BB	story_and_event_dialogue	Koppa: <name:00>-<name>!!<page><box>
195:$76CA	story_and_event_dialogue	Lord: Do you think I am<br>no stronger than Zagan?!<page><box>Koppa: <name>!!<br>A-Are you okay?<page><box>
195:$76FD	story_and_event_dialogue	Koppa: ...!<page><box>Koppa: Come on, move! Please!!<page><box>
195:$771E	story_and_event_dialogue	Koppa: D-Damn it!<page><box>
195:$772D	story_and_event_dialogue	Koppa: Aaaagh!!<page><box><delay:1E>Lord: Ha ha... You fool!<page><box>Lord: You would not have<br>been hurt if you had<br>simply handed it over...<page><box><delay:1E>
195:$776D	story_and_event_dialogue	Koppa: Ugh...<page><box>
195:$777B	story_and_event_dialogue	Ateka: Ah...<page><box><delay:1E>
195:$778A	story_and_event_dialogue	Koppa: You...!<page><box><delay:1E>Koppa: P-Please... Give<br>that statue to me...<page><box><delay:1E>
195:$77BA	story_and_event_dialogue	Koppa: Wh-Why?!<page><box>Koppa: Please...<page><box>Koppa: If we don't take<br>it back, the town will be<br>buried by the desert...<page><box>
195:$77FE	story_and_event_dialogue	Koppa: No...<page><box>
195:$780C	story_and_event_dialogue	Lord: Ha ha ha ha ha!!<br>Well done, Princess.<page><br>That is my daughter.<page><box>
195:$7838	story_and_event_dialogue	Koppa: <name:00>-<name>!<page><box><delay:1E>
195:$7848	story_and_event_dialogue	Lord: Heh heh... You<br>came all this way to<br>receive the final blow.<page><box>Lord: So be it...<page><box>Lord: This young man's<br>soul shall also become<br>blood for my Evil God!!<page><box>
195:$78A1	story_and_event_dialogue	BOOOOM!!
195:$78B1	story_and_event_dialogue	Lord: Gah!<br>My...<page><box>Lord: My eyes! I cannot see!!<page><box>Lord: What did you do?!<page><box>
195:$78D9	story_and_event_dialogue	Koppa: Oryu?!<br>Why are you here?!
195:$78FA	story_and_event_dialogue	Oryu: We can talk later!!
196:$4026	story_and_event_dialogue	Sachi: Oh...<page> You're awake.<page><br>Are you okay?<page><box>
196:$4042	story_and_event_dialogue	Sachi: Thank goodness...<br>I was afraid of<br>what might happen.<page><box>Sachi: You were<br>asleep for three days.<page><box>
196:$4074	story_and_event_dialogue	Pekeji: Sachi, I<br>bought the Herb.<br>Is this the right one...?<page><box>
196:$409A	story_and_event_dialogue	Pekeji: Ah! B-Bro!!<page><br>You're awake!<br>Waaaaah!<page><box>
196:$40CB	story_and_event_dialogue	Pekeji: I'm so glad!!<br>I was sure you<br>were going to die...<page><box>
196:$40FC	story_and_event_dialogue	Sachi: Idiot!! Don't hug<br>him all of a sudden!!<page><box>Sachi: He only just woke up!<page><box>
196:$412F	story_and_event_dialogue	Pekeji: Huh?<page><box>Pekeji: Whoa!! S-Sorry!!<br>Are you okay?<page><box>
196:$415B	story_and_event_dialogue	Pekeji: Aah!! Bro!!<br>Say something!!<page><box>
196:$4182	story_and_event_dialogue	Pekeji: Bro! Bro!!<page><box>
196:$4197	story_and_event_dialogue	Pekeji: Waaaah!!<page><box>
196:$41A8	story_and_event_dialogue	Pekeji: Waaaah!!<page><box>
196:$41B9	story_and_event_dialogue	Pekeji: Y-You're awake?<br>Thank goodness...<page> Sorry, Bro.<br>Are you okay?<page><box>Pekeji: I was really<br>shocked when Oryu carried<br>all of you in here.<page><box>Pekeji: Huh? Oryu?<page><box>Pekeji: She said, 'I'll<br>leave the rest to you,'<br>then took off somewhere...<page><box>Pekeji: Anyway, I'm just glad<br>you're feeling better, Bro.<page><box>
196:$4282	story_and_event_dialogue	Sachi: Now there's this girl...<page><box><delay:1E>Sachi: She still hasn't<br>regained consciousness.<page><box>Sachi: How did she end up in<br>such terrible condition...?<page><box>
196:$42C2	story_and_event_dialogue	Sachi: Where's the Herb?<page><box>
196:$42D1	story_and_event_dialogue	Pekeji: Oh! That's right!<page><box>
196:$42E3	story_and_event_dialogue	Pekeji: Here it is!<page><box><delay:1E>Sachi: ...<page><box>Sachi: What am I supposed<br>to do with Poison Grass?!<page><box>Sachi: Go get the right one!<page><box>
196:$431C	story_and_event_dialogue	<delay:1E>Pekeji: Yikes!!
196:$432D	story_and_event_dialogue	Koppa: Ugh...<page><box>
