id	sections	english
192:$4E40	actor_names_tier_1	Pekeji (Dummy)
192:$4E4B	actor_names_tier_1	Oryu
192:$4E4F	actor_names_tier_1	Oryu (Dummy)
192:$4E5B	actor_names_tier_1	Princess Ateka
192:$4E61	actor_names_tier_1	Sachi
192:$4E64	actor_names_tier_1	Rookie Guard
192:$4E6B	actor_names_tier_1	Evil God Part
192:$4E74	actor_names_tier_1	Mole
192:$4E78	actor_names_tier_1	Fake Rock Head
192:$4E81	actor_names_tier_1	Item Shop
192:$4E88	actor_names_tier_1	Bank
192:$4E8D	actor_names_tier_1	Ohagi
192:$4E91	actor_names_tier_1	Kinako
192:$4E95	actor_names_tier_1	Fortune-teller
192:$4E9D	actor_names_tier_1	Blacksmith
192:$4EA2	actor_names_tier_1	Receptionist
192:$4EA7	actor_names_tier_1	Sabu the Wanderer
192:$4EAF	actor_names_tier_1	Roku the Wanderer
192:$4EB7	actor_names_tier_1	Shiro the Wanderer
192:$4EBF	actor_names_tier_1	Pigeon Handler
192:$4EC5	actor_names_tier_1	Hachi the Wanderer
192:$4ECD	actor_names_tier_1	Good
192:$4ED1	actor_names_tier_1	Torepan
192:$4ED6	actor_names_tier_1	Rai
192:$4ED9	actor_names_tier_1	Oro
192:$4EDC	actor_names_tier_1	Wanda
192:$4EE0	actor_names_tier_1	Amokachi
192:$4EE5	actor_names_tier_1	Mekerere
192:$4EEA	actor_names_tier_1	Ichipeba
192:$4EEF	actor_names_tier_1	Nipeba
192:$4EF3	actor_names_tier_1	Sanpeba
192:$4EF8	actor_names_tier_1	Nuwanko
192:$4EFD	actor_names_tier_1	Goto
192:$4F00	actor_names_tier_1	Rihipishi
192:$4F05	actor_names_tier_1	Sara
192:$4F08	actor_names_tier_1	Minai
192:$4F0C	actor_names_tier_1	Kiko
192:$4F0F	actor_names_tier_1	Tao
192:$4F12	actor_names_tier_1	Bubuyaro
192:$4F17	actor_names_tier_1	Shizu
192:$4F1A	actor_names_tier_1	Collapsed Wanderer
192:$4F20	actor_names_tier_1	Big Moai
192:$4F27	actor_names_tier_1	Lord 2
192:$4F2E	actor_names_tier_1	Lord 2 (Dummy)
192:$4F3C	actor_names_tier_1	Storehouse Guard
192:$4F42	actor_names_tier_1	Curas (Transformed)
192:$4F4F	actor_names_tier_1	Guide
192:$4F54	actor_names_tier_1	Gaibara
192:$4F59	actor_names_tier_1	Saruyama
192:$4F5E	actor_names_tier_1	Bibingida
192:$4F64	actor_names_tier_1	Songa
192:$4F68	actor_names_tier_1	Komaru
192:$4F6C	actor_names_tier_1	Higechiyo
192:$4F71	actor_names_tier_1	Castle Soldier
192:$4F78	actor_names_tier_1	Castle Soldier 2
192:$4F80	actor_names_tier_1	Castle Soldier 3
192:$50B4	actor_names_tier_2	Invisible Thing
192:$50BB	actor_names_tier_2	Pit Mamel
192:$50C3	actor_names_tier_2	Crossbow Boy
192:$50CB	actor_names_tier_2	Minotaur
192:$50D2	actor_names_tier_2	Life Rabbit
192:$50DB	actor_names_tier_2	Hannya Warrior
192:$50E3	actor_names_tier_2	Ghost Hannya
192:$50EC	actor_names_tier_2	Scamper Egg
192:$50F3	actor_names_tier_2	Menbell
192:$50F9	actor_names_tier_2	Dragon Head
192:$5101	actor_names_tier_2	Pumphantom
192:$5109	actor_names_tier_2	Grampa Tank
192:$5111	actor_names_tier_2	Nigiri Boss
192:$5119	actor_names_tier_2	Curse Sister
192:$5122	actor_names_tier_2	Super Gazer
192:$512A	actor_names_tier_2	Crash Boar
192:$5133	actor_names_tier_2	Mini Tank
192:$5139	actor_names_tier_2	Grime
192:$513D	actor_names_tier_2	Porko
192:$5143	actor_names_tier_2	Sky Dragon
192:$514B	actor_names_tier_2	Chrome Armor
192:$5153	actor_names_tier_2	Hell Reaper
192:$515B	actor_names_tier_2	Bad Froggucci
192:$5163	actor_names_tier_2	Dazikon
192:$516C	actor_names_tier_2	Lockulus
192:$5173	actor_names_tier_2	Sleep Warlock
192:$517B	actor_names_tier_2	Gang Zalokleft
192:$5183	actor_names_tier_2	Slurp Leech
192:$518C	actor_names_tier_2	Tricky Tanuki
192:$5194	actor_names_tier_2	Phantom Devil
192:$519C	actor_names_tier_2	Captain Ant
192:$51A4	actor_names_tier_2	Skull Wizard
192:$51AC	actor_names_tier_2	Ogre Rock
192:$51B4	actor_names_tier_2	Lantern Puffer
192:$51BB	actor_names_tier_2	Concusschin
192:$51C2	actor_names_tier_2	Falcon Tengu
192:$51CA	actor_names_tier_2	Gorilla Bot
192:$51D0	actor_names_tier_2	Chainhead
192:$51D8	actor_names_tier_2	Evil Kangaroo
192:$51E1	actor_names_tier_2	Mini Mixermon
192:$51E8	actor_names_tier_2	Invisible Thing
192:$51EF	actor_names_tier_2	Trap Chunin
192:$51F6	actor_names_tier_2	Kappa Pest
192:$51FE	actor_names_tier_2	Goat Pastor
192:$5204	actor_names_tier_2	Striker Scarab
192:$520C	actor_names_tier_2	Gyairas
192:$5212	actor_names_tier_2	Taishodon
192:$521A	actor_names_tier_2	Squid Lord
192:$5221	actor_names_tier_2	Boy Mage
192:$5229	actor_names_tier_2	Identify Plant
192:$5231	actor_names_tier_2	Fink Fly
192:$5238	actor_names_tier_2	Heaver Beetle
192:$5240	actor_names_tier_2	Worth Goggler
192:$5249	actor_names_tier_2	Sneaky Slasher
192:$5250	actor_names_tier_2	Scold Hermit
192:$5258	actor_names_tier_2	Groggy Genie
192:$5261	actor_names_tier_2	Pot Angler
192:$5269	actor_names_tier_2	Campbellan
192:$5270	actor_names_tier_2	Killer Gyaza
192:$5278	actor_names_tier_2	Demon Vassal
192:$527F	actor_names_tier_2	Warabi
192:$5284	actor_names_tier_2	Leer Snake
192:$528C	actor_names_tier_2	Mobster Mouse
192:$5294	actor_names_tier_2	Derider Monkey
192:$529C	actor_names_tier_2	Mid Chintala
192:$52A4	actor_names_tier_2	Monarch Tusker
192:$52AA	actor_names_tier_2	Invisible Thing
192:$52B1	actor_names_tier_2	Great Chicken
192:$52B9	actor_names_tier_2	Invisible Thing
192:$52C0	actor_names_tier_2	Vampire Duke
192:$52C9	actor_names_tier_2	Dagyagan
192:$52D1	actor_names_tier_2	Zen Monk
192:$52D9	actor_names_tier_2	Fearful Wisp
192:$52E2	actor_names_tier_2	Haze Hermit
192:$52E9	actor_names_tier_2	Invisible Thing
192:$52F0	actor_names_tier_2	Invisible Thing
192:$52F7	actor_names_tier_2	Invisible Thing
192:$52FE	actor_names_tier_2	Invisible Thing
192:$5305	actor_names_tier_2	Invisible Thing
192:$530C	actor_names_tier_2	Invisible Thing
192:$5313	actor_names_tier_2	Invisible Thing
192:$531A	actor_names_tier_2	Royal Wind
192:$5322	actor_names_tier_2	Invisible Thing
192:$5329	actor_names_tier_2	Nfuu
192:$532D	actor_names_tier_2	Invisible Thing
192:$5334	actor_names_tier_2	Invisible Thing
192:$533B	actor_names_tier_2	Invisible Thing
192:$5342	actor_names_tier_2	Imprison Pot
192:$534A	actor_names_tier_2	Detective
192:$5350	actor_names_tier_2	Fierce Dog
192:$5355	actor_names_tier_2	Shopkeeper
192:$535A	actor_names_tier_2	Invisible Thing
192:$5361	actor_names_tier_2	Invisible Thing
192:$5368	actor_names_tier_2	Pekeji
192:$536C	actor_names_tier_2	Invisible Thing
192:$5373	actor_names_tier_2	Oryu
192:$5377	actor_names_tier_2	Invisible Thing
192:$537E	actor_names_tier_2	Invisible Thing
192:$5385	actor_names_tier_2	Invisible Thing
192:$538C	actor_names_tier_2	Strong Guard
192:$5395	actor_names_tier_2	Evil God Part
192:$539E	actor_names_tier_2	Blue Mole
192:$53A4	actor_names_tier_2	Fake Rock Head
192:$53AD	actor_names_tier_2	Invisible Thing
192:$53B4	actor_names_tier_2	Invisible Thing
192:$53BB	actor_names_tier_2	Invisible Thing
192:$53C2	actor_names_tier_2	Invisible Thing
192:$53C9	actor_names_tier_2	Invisible Thing
192:$53D0	actor_names_tier_2	Invisible Thing
192:$53D7	actor_names_tier_2	Invisible Thing
192:$53DE	actor_names_tier_2	Invisible Thing
192:$53E5	actor_names_tier_2	Invisible Thing
192:$53EC	actor_names_tier_2	Invisible Thing
192:$53F3	actor_names_tier_2	Invisible Thing
192:$53FA	actor_names_tier_2	Invisible Thing
192:$5401	actor_names_tier_2	Invisible Thing
192:$5408	actor_names_tier_2	Invisible Thing
192:$540F	actor_names_tier_2	Invisible Thing
192:$5416	actor_names_tier_2	Invisible Thing
192:$541D	actor_names_tier_2	Invisible Thing
192:$5424	actor_names_tier_2	Invisible Thing
192:$542B	actor_names_tier_2	Invisible Thing
192:$5432	actor_names_tier_2	Invisible Thing
192:$5439	actor_names_tier_2	Invisible Thing
192:$5440	actor_names_tier_2	Invisible Thing
192:$5447	actor_names_tier_2	Invisible Thing
192:$544E	actor_names_tier_2	Invisible Thing
192:$5455	actor_names_tier_2	Invisible Thing
192:$545C	actor_names_tier_2	Invisible Thing
192:$5463	actor_names_tier_2	Invisible Thing
192:$546A	actor_names_tier_2	Invisible Thing
192:$5471	actor_names_tier_2	Invisible Thing
192:$5478	actor_names_tier_2	Invisible Thing
192:$547F	actor_names_tier_2	Invisible Thing
192:$5486	actor_names_tier_2	Invisible Thing
192:$548D	actor_names_tier_2	Invisible Thing
192:$5494	actor_names_tier_2	Invisible Thing
192:$549B	actor_names_tier_2	Invisible Thing
192:$54A2	actor_names_tier_2	Invisible Thing
192:$54A9	actor_names_tier_2	Invisible Thing
192:$54B0	actor_names_tier_2	Invisible Thing
192:$54B7	actor_names_tier_2	Invisible Thing
192:$54BE	actor_names_tier_2	Invisible Thing
192:$54C5	actor_names_tier_2	Invisible Thing
192:$54CC	actor_names_tier_2	Invisible Thing
192:$54D3	actor_names_tier_2	Invisible Thing
192:$54DA	actor_names_tier_2	Invisible Thing
192:$54E1	actor_names_tier_2	Invisible Thing
192:$54E8	actor_names_tier_2	Invisible Thing
192:$54EF	actor_names_tier_2	Invisible Thing
192:$5622	actor_names_tier_3	Invisible Thing
192:$5629	actor_names_tier_3	Cave Mamel
192:$5631	actor_names_tier_3	Invisible Thing
192:$5638	actor_names_tier_3	Megataur
192:$563F	actor_names_tier_3	Invisible Thing
192:$5646	actor_names_tier_3	Shogun
192:$564C	actor_names_tier_3	Ghost Shogun
192:$5655	actor_names_tier_3	Leaping Egg
192:$565C	actor_names_tier_3	Bellthoven
192:$5663	actor_names_tier_3	Tunnel Dragon
192:$566B	actor_names_tier_3	Pumpanshee
192:$5673	actor_names_tier_3	Ornery Tank
192:$567C	actor_names_tier_3	Nigiri Master
192:$5684	actor_names_tier_3	Curse Mom
192:$568D	actor_names_tier_3	Hyper Gazer
192:$5695	actor_names_tier_3	Wrecker Boar
192:$569E	actor_names_tier_3	Invisible Thing
192:$56A5	actor_names_tier_3	Ooze
192:$56A9	actor_names_tier_3	Porkon
192:$56AF	actor_names_tier_3	Archdragon
192:$56B7	actor_names_tier_3	Titanium Armor
192:$56BF	actor_names_tier_3	Grim Reaper
192:$56C4	actor_names_tier_3	Bad Froggon
192:$56CB	actor_names_tier_3	Dozikon
192:$56D3	actor_names_tier_3	Hawkulus
192:$56DB	actor_names_tier_3	Slumber Wizard
192:$56E3	actor_names_tier_3	Mob Zalokleft
192:$56EC	actor_names_tier_3	Gulp Leech
192:$56F3	actor_names_tier_3	Crafty Tanuki
192:$56FB	actor_names_tier_3	Mirage Devil
192:$5702	actor_names_tier_3	General Ant
192:$570A	actor_names_tier_3	Skull Wraith
192:$5712	actor_names_tier_3	Demon Rock
192:$571B	actor_names_tier_3	Beacon Puffer
192:$5722	actor_names_tier_3	Fulminachin
192:$572A	actor_names_tier_3	Eagle Tengu
192:$5732	actor_names_tier_3	Bear Borg
192:$5738	actor_names_tier_3	Gigahead
192:$573E	actor_names_tier_3	Devil Kangaroo
192:$5747	actor_names_tier_3	Mini Mixergon
192:$574E	actor_names_tier_3	Invisible Thing
192:$5755	actor_names_tier_3	Trap Jonin
192:$575C	actor_names_tier_3	Vexing Kappa
192:$5764	actor_names_tier_3	Gazelle Pope
192:$576D	actor_names_tier_3	Kicker Scarab
192:$5775	actor_names_tier_3	Gyandora
192:$577C	actor_names_tier_3	Tonosamadon
192:$5783	actor_names_tier_3	Squid Emperor
192:$578B	actor_names_tier_3	Brat Mage
192:$5794	actor_names_tier_3	Blessing Plant
192:$579D	actor_names_tier_3	Nark Fly
192:$57A4	actor_names_tier_3	Slinger Beetle
192:$57AC	actor_names_tier_3	Glenn Goggler
192:$57B5	actor_names_tier_3	Shadow Slasher
192:$57BD	actor_names_tier_3	Spry Hermit
192:$57C6	actor_names_tier_3	Sleepy Genie
192:$57CF	actor_names_tier_3	Pot Giller
192:$57D9	actor_names_tier_3	Blackbelly
192:$57DF	actor_names_tier_3	Hell Gyaza
192:$57E6	actor_names_tier_3	Sable Vassal
192:$57EE	actor_names_tier_3	Takabi
192:$57F3	actor_names_tier_3	Ogle Snake
192:$57FA	actor_names_tier_3	Skipper Mouse
192:$5802	actor_names_tier_3	Mocker Monkey
192:$580A	actor_names_tier_3	Big Chintala
192:$5811	actor_names_tier_3	Emperor Tusker
192:$5818	actor_names_tier_3	Invisible Thing
192:$581F	actor_names_tier_3	Invisible Thing
192:$5826	actor_names_tier_3	Invisible Thing
192:$582D	actor_names_tier_3	Vampire Tyrant
192:$5835	actor_names_tier_3	Dagyagyagan
192:$583E	actor_names_tier_3	Zen Priest
192:$5847	actor_names_tier_3	Wailing Wisp
192:$5850	actor_names_tier_3	Mist Hermit
192:$5858	actor_names_tier_3	Invisible Thing
192:$585F	actor_names_tier_3	Invisible Thing
192:$5866	actor_names_tier_3	Invisible Thing
192:$586D	actor_names_tier_3	Invisible Thing
192:$5874	actor_names_tier_3	Invisible Thing
192:$587B	actor_names_tier_3	Invisible Thing
192:$5882	actor_names_tier_3	Invisible Thing
192:$5889	actor_names_tier_3	Hydro Rover
192:$5891	actor_names_tier_3	Invisible Thing
192:$5898	actor_names_tier_3	Nfuu
192:$589C	actor_names_tier_3	Invisible Thing
192:$58A3	actor_names_tier_3	Invisible Thing
192:$58AA	actor_names_tier_3	Invisible Thing
192:$58B1	actor_names_tier_3	Imprison Pot
192:$58B9	actor_names_tier_3	Jitte
192:$58C0	actor_names_tier_3	Fighter Dog
192:$58C5	actor_names_tier_3	Shopkeeper
192:$58CA	actor_names_tier_3	Invisible Thing
192:$58D1	actor_names_tier_3	Invisible Thing
192:$58D8	actor_names_tier_3	Pekeji
192:$58DC	actor_names_tier_3	Invisible Thing
192:$58E3	actor_names_tier_3	Oryu
192:$58E7	actor_names_tier_3	Invisible Thing
192:$58EE	actor_names_tier_3	Invisible Thing
192:$58F5	actor_names_tier_3	Invisible Thing
192:$58FC	actor_names_tier_3	Dragon Guard
192:$5905	actor_names_tier_3	Evil God Part
192:$590E	actor_names_tier_3	Invisible Thing
192:$5915	actor_names_tier_3	Fake Rock Head
192:$591E	actor_names_tier_3	Invisible Thing
192:$5925	actor_names_tier_3	Invisible Thing
192:$592C	actor_names_tier_3	Invisible Thing
192:$5933	actor_names_tier_3	Invisible Thing
192:$593A	actor_names_tier_3	Invisible Thing
192:$5941	actor_names_tier_3	Invisible Thing
192:$5948	actor_names_tier_3	Invisible Thing
192:$594F	actor_names_tier_3	Invisible Thing
192:$5956	actor_names_tier_3	Invisible Thing
192:$595D	actor_names_tier_3	Invisible Thing
192:$5964	actor_names_tier_3	Invisible Thing
192:$596B	actor_names_tier_3	Invisible Thing
192:$5972	actor_names_tier_3	Invisible Thing
192:$5979	actor_names_tier_3	Invisible Thing
192:$5980	actor_names_tier_3	Invisible Thing
192:$5987	actor_names_tier_3	Invisible Thing
192:$598E	actor_names_tier_3	Invisible Thing
192:$5995	actor_names_tier_3	Invisible Thing
192:$599C	actor_names_tier_3	Invisible Thing
192:$59A3	actor_names_tier_3	Invisible Thing
192:$59AA	actor_names_tier_3	Invisible Thing
192:$59B1	actor_names_tier_3	Invisible Thing
192:$59B8	actor_names_tier_3	Invisible Thing
192:$59BF	actor_names_tier_3	Invisible Thing
192:$59C6	actor_names_tier_3	Invisible Thing
192:$59CD	actor_names_tier_3	Invisible Thing
192:$59D4	actor_names_tier_3	Invisible Thing
192:$59DB	actor_names_tier_3	Invisible Thing
192:$59E2	actor_names_tier_3	Invisible Thing
192:$59E9	actor_names_tier_3	Invisible Thing
192:$59F0	actor_names_tier_3	Invisible Thing
192:$59F7	actor_names_tier_3	Invisible Thing
192:$59FE	actor_names_tier_3	Invisible Thing
192:$5A05	actor_names_tier_3	Invisible Thing
192:$5A0C	actor_names_tier_3	Invisible Thing
192:$5A13	actor_names_tier_3	Invisible Thing
192:$5A1A	actor_names_tier_3	Invisible Thing
192:$5A21	actor_names_tier_3	Invisible Thing
192:$5A28	actor_names_tier_3	Invisible Thing
192:$5A2F	actor_names_tier_3	Invisible Thing
192:$5A36	actor_names_tier_3	Invisible Thing
192:$5A3D	actor_names_tier_3	Invisible Thing
192:$5A44	actor_names_tier_3	Invisible Thing
192:$5A4B	actor_names_tier_3	Invisible Thing
192:$5A52	actor_names_tier_3	Invisible Thing
192:$5A59	actor_names_tier_3	Invisible Thing
192:$5A60	actor_names_tier_3	Invisible Thing
192:$5C17	identified_item_names	Talisman
192:$5C1C	identified_item_names	Club
192:$5C21	identified_item_names	Bronze Sword
192:$5C2B	identified_item_names	Katana
192:$5C2F	identified_item_names	Doutanuki
192:$5C35	identified_item_names	Dragonkiller
192:$5C3D	identified_item_names	Manji Kabura
192:$5C48	identified_item_names	Sickle of Salvation
192:$5C51	identified_item_names	Pickaxe
192:$5C56	identified_item_names	Wonder Pick
192:$5C5F	identified_item_names	Accurate Sword
192:$5C67	identified_item_names	Axe of the Minotaur
192:$5C71	identified_item_names	Kama Itachi
192:$5C7B	identified_item_names	Cyclops Bane
192:$5C83	identified_item_names	Drain Slayer
192:$5C8C	identified_item_names	Kajin Fuuma
192:$5C97	identified_item_names	Kabura Sutegi
192:$5CA2	identified_item_names	Mamel Sword
192:$5CA9	identified_item_names	Power Pole
192:$5CAF	identified_item_names	Cell Armor Sword
192:$5CB9	identified_item_names	Break-Off Blade
192:$5CC2	identified_item_names	Wooden Mallet
192:$5CC7	identified_item_names	Jagged Sword
192:$5CCF	identified_item_names	Healing Sword
192:$5CD7	identified_item_names	Beetle Axe
192:$5CE0	identified_item_names	Demon Slayer
192:$5CE8	identified_item_names	Aura Spear
192:$5CF0	identified_item_names	Bufu's Cleaver
192:$5CF9	identified_item_names	Chaos Axe
192:$5D01	identified_item_names	Soul Sickle
192:$5D09	identified_item_names	Sky Splitter
192:$5D10	identified_item_names	Crescent Blade
192:$5D19	identified_item_names	Fuuma Katana
192:$5D20	identified_item_names	Hidamari Sword
192:$5D28	identified_item_names	Shield of Sating
192:$5D30	identified_item_names	Bronze Shield
192:$5D3A	identified_item_names	Wooden Shield
192:$5D42	identified_item_names	Iron Shield
192:$5D4A	identified_item_names	Dragon Shield
192:$5D53	identified_item_names	Fuuma Shield
192:$5D5B	identified_item_names	Counter Shield
192:$5D64	identified_item_names	Heavy Shield
192:$5D6C	identified_item_names	Echo Shield
192:$5D74	identified_item_names	Watchful Shield
192:$5D7D	identified_item_names	Demon Shield
192:$5D85	identified_item_names	Break-Off Shield
192:$5D8E	identified_item_names	Blast Shield
192:$5D99	identified_item_names	Walrus Shield
192:$5D9F	identified_item_names	Rasen Fuuma
192:$5DAA	identified_item_names	Mamel Shield
192:$5DB1	identified_item_names	Kabura's Guard
192:$5DBC	identified_item_names	Dodge Shield
192:$5DC4	identified_item_names	Reflect Shield
192:$5DCD	identified_item_names	Holy Shield
192:$5DD6	identified_item_names	Traproid Shield
192:$5DE0	identified_item_names	Froggo Shield
192:$5DE7	identified_item_names	Happy Shield
192:$5DEF	identified_item_names	Power Shield
192:$5DF7	identified_item_names	Nirvana Shield
192:$5DFE	identified_item_names	Prism Shield
192:$5E06	identified_item_names	Beetle Shield
192:$5E0F	identified_item_names	Keshin Shield
192:$5E16	identified_item_names	Unused Shield 2
192:$5E1A	identified_item_names	Waterwalk Bracelet
192:$5E23	identified_item_names	Trapper's Bracelet
192:$5E2C	identified_item_names	Healing Bracelet
192:$5E36	identified_item_names	Dreaded Bracelet
192:$5E40	identified_item_names	Cursebreak Bracelet
192:$5E4B	identified_item_names	Far-throwing Bracelet
192:$5E55	identified_item_names	Item-losing Bracelet
192:$5E60	identified_item_names	Clairvoyant Bracelet
192:$5E69	identified_item_names	Focusing Bracelet
192:$5E75	identified_item_names	Strength Bracelet
192:$5E7E	identified_item_names	Leaping Bracelet
192:$5E88	identified_item_names	No Hunger Bracelet
192:$5E93	identified_item_names	Hunger Bracelet
192:$5E9D	identified_item_names	Vision Bracelet
192:$5EA7	identified_item_names	No Drain Bracelet
192:$5EB3	identified_item_names	Alarm Bracelet
192:$5EBD	identified_item_names	Bend Bracelet
192:$5EC6	identified_item_names	Paper Thin Bracelet
192:$5ED1	identified_item_names	Blasting Bracelet
192:$5EDB	identified_item_names	Bad-aim Bracelet
192:$5EE5	identified_item_names	Trap Seek Bracelet
192:$5EEF	identified_item_names	Critical Bracelet
192:$5EF9	identified_item_names	No Control Bracelet
192:$5F03	identified_item_names	Cleansing Bracelet
192:$5F0D	identified_item_names	Sturdy Bracelet
192:$5F18	identified_item_names	Gold Bracelet
192:$5F20	identified_item_names	Nfuu Bracelet
192:$5F29	identified_item_names	Wooden Arrow
192:$5F2F	identified_item_names	Iron Arrow
192:$5F35	identified_item_names	Silver Arrow
192:$5F3B	identified_item_names	Knockback Arrow
192:$5F44	identified_item_names	Killer Arrow
192:$5F4B	identified_item_names	Poison Arrow
192:$5F50	identified_item_names	Karanba Arrow
192:$5F58	identified_item_names	Onigiri
192:$5F5D	identified_item_names	Large Onigiri
192:$5F66	identified_item_names	Rotten Onigiri
192:$5F70	identified_item_names	Huge Onigiri
192:$5F7A	identified_item_names	Special Onigiri
192:$5F83	identified_item_names	Meat
192:$5F86	identified_item_names	Bufu's Riceball
192:$5F8F	identified_item_names	Herb
192:$5F94	identified_item_names	Otogirisou
192:$5F9B	identified_item_names	Seewell Grass
192:$5FA2	identified_item_names	Dragon Grass
192:$5FA9	identified_item_names	Revival Grass
192:$5FB0	identified_item_names	Life Grass
192:$5FB6	identified_item_names	Bellyexpand Seed
192:$5FC0	identified_item_names	Bellyshrink Seed
192:$5FCB	identified_item_names	Fortune Grass
192:$5FD2	identified_item_names	Angel Seed
192:$5FD9	identified_item_names	Unlucky Seed
192:$5FE0	identified_item_names	Antidote Grass
192:$5FE7	identified_item_names	Strength Grass
192:$5FEE	identified_item_names	Poison Grass
192:$5FF3	identified_item_names	Confusion Grass
192:$5FFA	identified_item_names	Sedating Grass
192:$6001	identified_item_names	Weeds
192:$6006	identified_item_names	Leaping Grass
192:$600D	identified_item_names	Swift Grass
192:$6014	identified_item_names	Ranzan Grass
192:$601C	identified_item_names	Identifier Scroll
192:$6026	identified_item_names	Mapping Scroll
192:$602F	identified_item_names	Pot-upsize Scroll
192:$603B	identified_item_names	Windblade Scroll
192:$6047	identified_item_names	Muzzle Scroll
192:$6051	identified_item_names	Swift Foe Scroll
